MunicipalityId;Name;Status;District;County;Area;Population;Latitude;Longitude
05193;Szorosad;kozseg;Tabi;Somogy;648;85;46.6015;18.0233
05209;Villanykovesd;kozseg;Siklosi;Baranya;749;254;45.8806;18.4253
05218;Nagygorbo;kozseg;Zalaszentgroti;Zala;745;139;46.9311;17.1793
05227;Kisnemedi;kozseg;Vaci;Pest;1384;657;47.7377;19.2901
05236;Gyongyos;varos;Gyongyosi;Heves;5531;29176;47.78;19.9291
05245;Nemesbikk;kozseg;Tiszaujvarosi;Borsod-Abauj-Zemplen;2410;914;47.8875;20.9656
05254;Kuncsorba;kozseg;Torokszentmiklosi;Jasz-Nagykun-Szolnok;3363;580;47.1283;20.5553
05263;Karad;kozseg;Fonyodi;Somogy;5238;1440;46.6935;17.8386
05272;Kanya;kozseg;Tabi;Somogy;1452;390;46.6999;18.0679
05281;Orkeny;varos;Dabasi;Pest;3644;4850;47.1298;19.4309
05290;Pilisszanto;kozseg;Pilisvorosvari;Pest;1596;2979;47.6693;18.8863
05306;Bocs;kozseg;Miskolci;Borsod-Abauj-Zemplen;2432;2594;48.0385;20.9716
05315;Borsodnadasd;varos;Ozdi;Borsod-Abauj-Zemplen;2807;3073;48.1226;20.2453
05324;Herencseny;kozseg;Balassagyarmati;Nograd;3318;553;47.9746;19.4726
05333;Csobad;kozseg;Encsi;Borsod-Abauj-Zemplen;1183;704;48.2819;21.0277
05342;Tofej;kozseg;Zalaegerszegi;Zala;1532;658;46.6676;16.8
05351;Kara;kozseg;Tabi;Somogy;537;28;46.6173;18.0107
05360;Csakbereny;kozseg;Mori;Fejer;4137;1142;47.3489;18.3286
05379;Csanadpalota;varos;Makoi;Csongrad;7792;2638;46.244;20.7234
05388;Sumegpraga;kozseg;Sumegi;Veszprem;579;569;46.9411;17.2774
05397;Pusztafoldvar;kozseg;Oroshazi;Bekes;5713;1472;46.5316;20.806
05403;Babarc;kozseg;Bolyi;Baranya;1885;723;46.004;18.5538
05412;Magyarmecske;kozseg;Sellyei;Baranya;1195;301;45.9449;17.9642
05421;Kiralyszentistvan;kozseg;Balatonalmadi;Veszprem;891;473;47.1093;18.0437
05430;Magyarhertelend;kozseg;Komloi;Baranya;1616;573;46.1892;18.1515
05449;Komarom;varos;Komaromi;Komarom-Esztergom;6991;19126;47.7417;18.1218
05458;Kenezlo;kozseg;Sarospataki;Borsod-Abauj-Zemplen;2296;1065;48.198;21.5325
05476;Bo;kozseg;Sarvari;Vas;1065;777;47.3691;16.8155
05485;Baranyaszentgyorgy;kozseg;Hegyhati;Baranya;727;134;46.2441;18.0154
05494;Gadna;kozseg;Szikszoi;Borsod-Abauj-Zemplen;809;287;48.4007;20.9296
05500;Somogyaracs;kozseg;Barcsi;Somogy;770;165;46.0567;17.3917
05519;Siklos;varos;Siklosi;Baranya;5092;8912;45.8521;18.2984
05528;Szoreny;kozseg;Szigetvari;Baranya;441;58;45.9682;17.6827
05537;Kallosd;kozseg;Zalaszentgroti;Zala;541;92;46.8716;17.0623
05546;Zakanyszek;kozseg;Morahalmi;Csongrad;6607;2731;46.2741;19.8885
05555;Nemeshany;kozseg;Sumegi;Veszprem;1050;361;47.0695;17.3641
05564;Lovas;kozseg;Balatonfuredi;Veszprem;595;442;46.9934;17.9588
05573;Derecske;varos;Derecskei;Hajdu-Bihar;10359;8385;47.3539;21.5709
05582;Nagycsecs;kozseg;Tiszaujvarosi;Borsod-Abauj-Zemplen;983;748;47.9589;20.9517
05591;Izsofalva;nagykozseg;Kazincbarcikai;Borsod-Abauj-Zemplen;941;1713;48.3097;20.6531
05607;Szederkeny;kozseg;Bolyi;Baranya;1433;1677;45.9995;18.4536
05616;Hetefejercse;kozseg;Vasarosnamenyi;Szabolcs-Szatmar-Bereg;1545;255;48.1279;22.4677
05625;Revfulop;nagykozseg;Tapolcai;Veszprem;1036;1084;46.8283;17.6304
05634;Kaptalantoti;kozseg;Tapolcai;Veszprem;1173;477;46.8498;17.5137
05643;Szilvasvarad;kozseg;Belapatfalvai;Heves;3782;1575;48.1033;20.3871
05652;Nemesgorzsony;kozseg;Papai;Veszprem;1925;639;47.3967;17.3607
05661;Ozora;kozseg;Tamasi;Tolna;5955;1574;46.7527;18.3997
05670;Gegeny;kozseg;Kemecsei;Szabolcs-Szatmar-Bereg;2344;1908;48.1445;21.949
05689;Mezokomarom;kozseg;Enyingi;Fejer;2905;895;46.829;18.2898
05698;Vackisujfalu;kozseg;Vaci;Pest;1070;441;47.7044;19.349
05704;Pethohenye;kozseg;Zalaegerszegi;Zala;887;400;46.8769;16.9188
05713;Harasztifalu;kozseg;Kormendi;Vas;789;151;47.0496;16.551
05722;Kisbeszterce;kozseg;Hegyhati;Baranya;747;73;46.2058;18.0344
05731;Gerjen;kozseg;Paksi;Tolna;3628;1201;46.4936;18.9032
05740;Koszegdoroszlo;kozseg;Koszegi;Vas;965;233;47.3454;16.5423
05759;Vecs;kozseg;Gyongyosi;Heves;2566;622;47.8079;20.1673
05768;Letavertes;varos;Derecskei;Hajdu-Bihar;11661;7061;47.3853;21.8764
05777;Szaszberek;kozseg;Szolnoki;Jasz-Nagykun-Szolnok;3922;993;47.3107;20.0933
05786;Ladanybene;kozseg;Kecskemeti;Bacs-Kiskun;4074;1603;47.035;19.4557
05795;Cserkeszolo;kozseg;Kunszentmartoni;Jasz-Nagykun-Szolnok;3070;2237;46.8675;20.1951
05801;Gavavencsello;nagykozseg;Ibranyi;Szabolcs-Szatmar-Bereg;6683;3434;48.161;21.5934
05810;Szokedencs;kozseg;Marcali;Somogy;1869;213;46.5547;17.2493
05829;Val;kozseg;Martonvasari;Fejer;4048;2466;47.3665;18.6776
05838;Balatonalmadi;varos;Balatonalmadi;Veszprem;4988;9060;47.0303;18.0156
05847;Harsany;kozseg;Miskolci;Borsod-Abauj-Zemplen;3653;1996;47.9684;20.7405
05856;Kunadacs;kozseg;Kunszentmiklosi;Bacs-Kiskun;8990;1451;46.9562;19.2946
05865;Egerlovo;kozseg;Mezokovesdi;Borsod-Abauj-Zemplen;1978;489;47.7195;20.6223
05874;Szajol;kozseg;Szolnoki;Jasz-Nagykun-Szolnok;3697;3736;47.1757;20.3006
05883;Palotas;kozseg;Pasztoi;Nograd;1707;1575;47.7954;19.5955
05892;Vokany;kozseg;Siklosi;Baranya;1709;817;45.9115;18.3362
05917;Vacduka;kozseg;Vaci;Pest;840;1646;47.7446;19.2146
05926;Bodvaszilas;kozseg;Edelenyi;Borsod-Abauj-Zemplen;1922;1024;48.5368;20.7316
05935;Karacsond;kozseg;Gyongyosi;Heves;3160;2830;47.7281;20.0273
05944;Bakonyszentlaszlo;kozseg;Pannonhalmi;Gyor-Moson-Sopron;3851;1682;47.3907;17.8043
05953;Kissomlyo;kozseg;Celldomolki;Vas;858;210;47.1441;17.1025
05962;Magyarcsanad;kozseg;Makoi;Csongrad;4802;1376;46.1697;20.6099
05971;Csokonyavisonta;kozseg;Barcsi;Somogy;8129;1645;46.0817;17.4445
05980;Egyhazasgerge;kozseg;Salgotarjani;Nograd;1537;704;48.1788;19.6469
05999;Karasz;kozseg;Komloi;Baranya;802;323;46.2674;18.318
06008;Zamardi;varos;Siofoki;Somogy;4515;2501;46.8801;17.9459
06017;Magyarkeszi;kozseg;Tamasi;Tolna;3816;1097;46.7487;18.2254
06035;Felsopakony;nagykozseg;Gyali;Pest;1533;3661;47.3433;19.2362
06044;Kunbaja;kozseg;Bacsalmasi;Bacs-Kiskun;3372;1454;46.0883;19.4241
06053;Ragaly;kozseg;Putnoki;Borsod-Abauj-Zemplen;1554;599;48.4088;20.5168
06062;Ujpetre;kozseg;Siklosi;Baranya;1671;935;45.9367;18.3636
06071;Kemenfa;kozseg;Zalaegerszegi;Zala;1489;79;46.8398;16.6376
06080;Adand;kozseg;Siofoki;Somogy;2952;2082;46.857;18.1541
06099;Ellend;kozseg;Pecsi;Baranya;799;177;46.0591;18.3758
06105;Kalmancsa;kozseg;Barcsi;Somogy;4885;584;46.068;17.6169
06114;Fule;kozseg;Szekesfehervari;Fejer;3032;844;47.0527;18.2459
06123;Doveny;kozseg;Putnoki;Borsod-Abauj-Zemplen;1165;271;48.3464;20.5441
06132;Csapi;kozseg;Nagykanizsai;Zala;1011;247;46.5321;17.0865
06141;Patalom;kozseg;Kaposvari;Somogy;668;304;46.4489;17.9207
06169;Nemesapati;kozseg;Zalaegerszegi;Zala;1037;493;46.8714;16.9478
06178;Eszteregnye;kozseg;Nagykanizsai;Zala;2009;637;46.4703;16.8842
06187;Nyiradony;varos;Nyiradonyi;Hajdu-Bihar;9656;7605;47.6914;21.9054
06196;Barbacs;kozseg;Csornai;Gyor-Moson-Sopron;1365;776;47.6457;17.2963
06202;Lakitelek;nagykozseg;Tiszakecskei;Bacs-Kiskun;5466;4628;46.8736;20.0004
06211;Hollad;kozseg;Marcali;Somogy;820;212;46.6398;17.3084
06220;Bodonhely;kozseg;Csornai;Gyor-Moson-Sopron;1110;289;47.5649;17.4073
06239;Vadosfa;kozseg;Kapuvari;Gyor-Moson-Sopron;419;112;47.4991;17.1285
06248;Pinkamindszent;kozseg;Kormendi;Vas;1101;174;47.0388;16.4839
06257;Zsadany;kozseg;Sarkadi;Bekes;6584;1670;46.9217;21.4862
06266;Hosszupalyi;nagykozseg;Derecskei;Hajdu-Bihar;7918;5491;47.3918;21.7335
06275;Zajta;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;919;402;47.9086;22.797
06284;Pitvaros;kozseg;Makoi;Csongrad;1314;1292;46.3213;20.7362
06293;Ujhartyan;varos;Dabasi;Pest;2243;2717;47.22;19.3841
06309;Nagyrabe;nagykozseg;Puspokladanyi;Hajdu-Bihar;8542;1989;47.2046;21.3192
06318;Nagyrev;kozseg;Kunszentmartoni;Jasz-Nagykun-Szolnok;2979;644;46.9456;20.1427
06327;Bakonypoloske;kozseg;Papai;Veszprem;1104;386;47.2107;17.488
06336;Kozarmisleny;varos;Pecsi;Baranya;1445;6215;46.0488;18.2861
06345;Aldebro;kozseg;Fuzesabonyi;Heves;2178;719;47.7893;20.2305
06354;Pusztamerges;kozseg;Morahalmi;Csongrad;2439;968;46.3284;19.6857
06363;Dorgicse;kozseg;Balatonfuredi;Veszprem;1912;235;46.9157;17.7236
06372;Pomaz;varos;Szentendrei;Pest;4903;17284;47.6468;19.0236
06381;Tolmacs;kozseg;Retsagi;Nograd;1221;773;47.9294;19.1091
06390;Bozzai;kozseg;Szombathelyi;Vas;443;290;47.2073;16.7653
06406;Jakfa;kozseg;Sarvari;Vas;2011;495;47.3384;16.955
06415;Kakics;kozseg;Sellyei;Baranya;1489;192;45.9031;17.8575
06424;Kaposszerdahely;kozseg;Kaposvari;Somogy;885;897;46.3226;17.7557
06433;Tiszadada;kozseg;Tiszavasvari;Szabolcs-Szatmar-Bereg;4875;2110;48.0308;21.2366
06442;Kalocsa;varos;Kalocsai;Bacs-Kiskun;5318;15280;46.523;18.9825
06451;Gamas;kozseg;Fonyodi;Somogy;4292;731;46.6202;17.7626
06460;Fuzerkajata;kozseg;Satoraljaujhelyi;Borsod-Abauj-Zemplen;1144;98;48.5199;21.499
06479;Lapancsa;kozseg;Siklosi;Baranya;436;179;45.8192;18.4965
06488;Nagyecsed;varos;Mateszalkai;Szabolcs-Szatmar-Bereg;4385;6171;47.8627;22.3871
06497;Bonyhad;varos;Bonyhadi;Tolna;7214;12837;46.2984;18.5322
06503;Atany;kozseg;Hevesi;Heves;5044;1450;47.6165;20.3628
06512;Kismanyok;kozseg;Bonyhadi;Tolna;543;304;46.2736;18.4748
06521;Gyermely;kozseg;Tatabanyai;Komarom-Esztergom;4546;1473;47.5911;18.6439
06530;Pusztamagyarod;kozseg;Letenyei;Zala;1602;532;46.6017;16.8201
06549;Vindornyalak;kozseg;Keszthelyi;Zala;451;59;46.8861;17.1941
06558;Bolcske;kozseg;Paksi;Tolna;5878;2643;46.7403;18.9695
06567;Sormas;kozseg;Nagykanizsai;Zala;1637;856;46.4606;16.9158
06576;Mezoszentgyorgy;kozseg;Enyingi;Fejer;2712;1273;46.994;18.2738
06585;Galosfa;kozseg;Kaposvari;Somogy;1976;203;46.2562;17.8855
06594;Domos;kozseg;Esztergomi;Komarom-Esztergom;2399;1142;47.7636;18.9111
06600;Somogyszentpal;kozseg;Marcali;Somogy;2896;781;46.6416;17.4739
06619;Borcs;kozseg;Gyori;Gyor-Moson-Sopron;1276;1320;47.685;17.5007
06628;Szecseny;varos;Szecsenyi;Nograd;4567;5615;48.0803;19.5207
06637;Varsad;kozseg;Tamasi;Tolna;2156;337;46.5247;18.5193
06646;Jobahaza;kozseg;Csornai;Gyor-Moson-Sopron;806;570;47.5818;17.1865
06655;Hejobaba;kozseg;Tiszaujvarosi;Borsod-Abauj-Zemplen;1872;1876;47.9051;20.9448
06664;Ete;kozseg;Kisberi;Komarom-Esztergom;2062;600;47.532;18.0748
06673;Ajka;varos;Ajkai;Veszprem;9505;27736;47.1057;17.5587
06682;Aka;kozseg;Kisberi;Komarom-Esztergom;1810;262;47.4044;18.0697
06691;Kazincbarcika;varos;Kazincbarcikai;Borsod-Abauj-Zemplen;3664;25981;48.2544;20.6223
06707;Borsodivanka;kozseg;Mezokovesdi;Borsod-Abauj-Zemplen;1589;707;47.6988;20.6563
06716;Nadasd;kozseg;Kormendi;Vas;3560;1300;46.9651;16.6129
06725;Borjad;kozseg;Bolyi;Baranya;1559;370;45.9353;18.4684
06734;Csosz;kozseg;Szekesfehervari;Fejer;1711;967;47.0365;18.4172
06743;Diosjeno;kozseg;Retsagi;Nograd;5750;2869;47.9395;19.0437
06761;Nagyszekely;kozseg;Tamasi;Tolna;3671;387;46.6474;18.528
06770;Markotabodoge;kozseg;Csornai;Gyor-Moson-Sopron;1629;488;47.6817;17.3104
06789;Kemse;kozseg;Sellyei;Baranya;896;59;45.8232;17.9125
06798;Hidas;kozseg;Pecsvaradi;Baranya;1906;2035;46.2584;18.4965
06804;Kotegyan;kozseg;Sarkadi;Bekes;4295;1336;46.7347;21.4791
06813;Magocs;varos;Hegyhati;Baranya;4254;2191;46.3498;18.2286
06822;Csobanka;kozseg;Szentendrei;Pest;2276;3450;47.6437;18.9672
06831;Kishajmas;kozseg;Hegyhati;Baranya;1176;167;46.2006;18.0823
06840;Soskut;kozseg;Erdi;Pest;2489;3381;47.4047;18.8306
06859;Torokbalint;varos;Erdi;Pest;2940;14045;47.435;18.913
06868;Adorjas;kozseg;Sellyei;Baranya;810;188;45.8499;18.0641
06877;Visz;kozseg;Fonyodi;Somogy;602;191;46.726;17.7831
06886;Aranyosgadany;kozseg;Pecsi;Baranya;826;323;46.0079;18.1192
06895;Kophaza;kozseg;Soproni;Gyor-Moson-Sopron;873;2099;47.6384;16.6432
06901;Tengelic;kozseg;Paksi;Tolna;7093;2164;46.5319;18.7108
06910;Belavar;kozseg;Barcsi;Somogy;2278;299;46.1217;17.2149
06929;Bekecs;kozseg;Szerencsi;Borsod-Abauj-Zemplen;2572;2364;48.1516;21.1711
06938;Vallaj;kozseg;Mateszalkai;Szabolcs-Szatmar-Bereg;2227;1178;47.7642;22.3822
06947;Szokolya;kozseg;Szobi;Pest;5905;1975;47.8668;19.0089
06956;Feherto;kozseg;Gyori;Gyor-Moson-Sopron;1138;491;47.6762;17.3453
06965;Katadfa;kozseg;Szigetvari;Baranya;439;136;45.9982;17.8696
06974;Cserepfalu;kozseg;Mezokovesdi;Borsod-Abauj-Zemplen;4465;942;47.943;20.536
06992;Kovagotottos;kozseg;Pecsi;Baranya;1394;303;46.0843;18.1003
07001;Nagykaracsony;kozseg;Dunaujvarosi;Fejer;3046;1283;46.8667;18.775
07010;Paprad;kozseg;Sellyei;Baranya;1211;149;45.8927;18.0106
07029;Mucsi;kozseg;Tamasi;Tolna;2476;407;46.4272;18.395
07038;Lenarddaroc;kozseg;Ozdi;Borsod-Abauj-Zemplen;516;241;48.1486;20.372
07047;Baracs;kozseg;Dunaujvarosi;Fejer;5518;3393;46.9133;18.8658
07056;Oreglak;kozseg;Fonyodi;Somogy;2072;1462;46.6055;17.6286
07065;Varoslod;kozseg;Ajkai;Veszprem;2227;1258;47.1461;17.6541
07074;Vazsnok;kozseg;Hegyhati;Baranya;475;132;46.2655;18.1249
07083;Tiszanana;kozseg;Hevesi;Heves;6814;2443;47.5565;20.5293
07092;Szentbekkalla;kozseg;Tapolcai;Veszprem;1070;176;46.8865;17.5646
07108;Tinnye;kozseg;Pilisvorosvari;Pest;1610;1769;47.6209;18.7779
07117;Balatonfoldvar;varos;Siofoki;Somogy;1532;2144;46.8491;17.8792
07126;Hetvehely;kozseg;Szentlorinci;Baranya;2138;455;46.1321;18.0442
07135;Cserszegtomaj;kozseg;Keszthelyi;Zala;1260;3087;46.8059;17.2316
07144;Piliscsaba;varos;Pilisvorosvari;Pest;2557;8534;47.6329;18.8261
07153;Palkonya;kozseg;Siklosi;Baranya;1000;249;45.8953;18.3908
07162;Pacsony;kozseg;Vasvari;Vas;1001;267;47.0157;16.8508
07171;Sorkifalud;kozseg;Szombathelyi;Vas;1737;667;47.1307;16.7511
07180;Sarud;kozseg;Fuzesabonyi;Heves;5162;1092;47.5885;20.5967
07199;Patak;kozseg;Balassagyarmati;Nograd;1615;940;48.0192;19.1449
07205;Ujvarfalva;kozseg;Kaposvari;Somogy;1222;259;46.434;17.5739
07214;Acsad;kozseg;Szombathelyi;Vas;1434;679;47.323;16.7342
07223;Vadna;kozseg;Kazincbarcikai;Borsod-Abauj-Zemplen;781;666;48.2736;20.5561
07232;Zalaszentlaszlo;kozseg;Zalaszentgroti;Zala;1966;804;46.8758;17.1122
07241;Apc;kozseg;Hatvani;Heves;2046;2466;47.7963;19.6916
07250;Hosztot;kozseg;Sumegi;Veszprem;727;64;47.0867;17.2401
07269;Lepseny;nagykozseg;Enyingi;Fejer;3908;2987;46.9943;18.2443
07278;Puspokmolnari;kozseg;Vasvari;Vas;1510;866;47.091;16.7965
07287;Bakonykoppany;kozseg;Papai;Veszprem;683;207;47.3305;17.6866
07296;Bogote;kozseg;Sarvari;Vas;2074;271;47.0873;17.0437
07302;Adasztevel;kozseg;Papai;Veszprem;837;759;47.3041;17.5401
07311;Bokod;kozseg;Oroszlanyi;Komarom-Esztergom;2993;2062;47.4934;18.2421
07320;Debercseny;kozseg;Balassagyarmati;Nograd;543;68;47.9649;19.3162
07339;Aszofo;kozseg;Balatonfuredi;Veszprem;832;400;46.9289;17.8334
07348;Papkeszi;kozseg;Balatonalmadi;Veszprem;2239;1502;47.082;18.0817
07357;Mako;varos;Makoi;Csongrad;22923;22390;46.215;20.4751
07366;Szarasz;kozseg;Komloi;Baranya;598;27;46.3488;18.3726
07375;Balatonkeresztur;kozseg;Marcali;Somogy;2106;1563;46.6977;17.3704
07384;Solymar;nagykozseg;Pilisvorosvari;Pest;1786;10596;47.59;18.9346
07393;Gerendas;kozseg;Bekescsabai;Bekes;4078;1187;46.5975;20.8577
07409;Paszto;varos;Pasztoi;Nograd;7260;9099;47.9211;19.6998
07418;Kengyel;kozseg;Torokszentmiklosi;Jasz-Nagykun-Szolnok;7914;3439;47.0946;20.3424
07427;Bazsi;kozseg;Sumegi;Veszprem;910;396;46.9328;17.2439
07436;Parad;nagykozseg;Petervasarai;Heves;3720;1943;47.9235;20.0305
07445;Kocsord;kozseg;Mateszalkai;Szabolcs-Szatmar-Bereg;2547;2901;47.9391;22.387
07463;Merk;nagykozseg;Mateszalkai;Szabolcs-Szatmar-Bereg;2508;2060;47.782;22.3783
07472;Berkesz;kozseg;Kemecsei;Szabolcs-Szatmar-Bereg;1318;867;48.0921;21.9787
07481;Gyorujbarat;kozseg;Gyori;Gyor-Moson-Sopron;3361;7587;47.6134;17.6366
07490;Toszeg;kozseg;Szolnoki;Jasz-Nagykun-Szolnok;5917;4335;47.1006;20.1475
07506;Lajoskomarom;nagykozseg;Enyingi;Fejer;7567;2155;46.8418;18.3372
07515;Domoszlo;kozseg;Gyongyosi;Heves;4022;1902;47.8263;20.1163
07524;Dragszel;kozseg;Kalocsai;Bacs-Kiskun;1259;285;46.4672;19.0387
07533;Burus;kozseg;Szigetvari;Baranya;1630;63;45.9643;17.7595
07542;Szentlorinckata;kozseg;Nagykatai;Pest;2015;1918;47.522;19.7558
07551;Radockolked;kozseg;Kormendi;Vas;1895;306;47.0765;16.5862
07560;Gare;kozseg;Siklosi;Baranya;853;288;45.9187;18.1941
07579;Zalabaksa;kozseg;Lenti;Zala;1611;639;46.7068;16.5523
07588;Felsoregmec;kozseg;Satoraljaujhelyi;Borsod-Abauj-Zemplen;1075;303;48.4908;21.6048
07597;Tiszavasvari;varos;Tiszavasvari;Szabolcs-Szatmar-Bereg;12854;12376;47.9566;21.3681
07603;Banfa;kozseg;Szigetvari;Baranya;1206;178;45.996;17.881
07612;Dunavecse;varos;Kunszentmiklosi;Bacs-Kiskun;6677;3806;46.9164;18.9717
07621;Alsotold;kozseg;Pasztoi;Nograd;786;231;47.9541;19.5969
07630;Komlod;kozseg;Oroszlanyi;Komarom-Esztergom;2284;1072;47.5471;18.2606
07649;Harka;kozseg;Soproni;Gyor-Moson-Sopron;1100;2622;47.6342;16.6023
07658;Nemeshetes;kozseg;Zalaegerszegi;Zala;661;265;46.8024;16.9144
07667;Oszko;kozseg;Vasvari;Vas;2031;659;47.0465;16.8745
07676;Gyulahaza;kozseg;Kisvardai;Szabolcs-Szatmar-Bereg;2207;1876;48.1379;22.1117
07685;Dombovar;varos;Dombovari;Tolna;7848;18019;46.3779;18.1333
07694;Szoked;kozseg;Pecsi;Baranya;958;304;45.9629;18.289
07700;Szepetnek;kozseg;Nagykanizsai;Zala;3039;1525;46.4335;16.8995
07719;Damoc;kozseg;Cigandi;Borsod-Abauj-Zemplen;1599;318;48.3775;22.0343
07728;Kunbaracs;kozseg;Kecskemeti;Bacs-Kiskun;5511;611;46.9893;19.4005
07737;Merenye;kozseg;Szigetvari;Baranya;1447;245;46.0697;17.6985
07746;Repcevis;kozseg;Soproni;Gyor-Moson-Sopron;609;322;47.4405;16.674
07755;Ofoldeak;kozseg;Makoi;Csongrad;3509;520;46.2964;20.437
07764;Kano;kozseg;Putnoki;Borsod-Abauj-Zemplen;1378;150;48.4273;20.5996
07773;Dencshaza;kozseg;Szigetvari;Baranya;1398;553;45.9933;17.8349
07782;Dobroce;kozseg;Zalaszentgroti;Zala;270;84;46.9373;17.1894
07807;Isaszeg;varos;Godolloi;Pest;5483;11513;47.5303;19.4017
07816;Kisbodak;kozseg;Mosonmagyarovari;Gyor-Moson-Sopron;910;366;47.8965;17.42
07825;Monok;kozseg;Szerencsi;Borsod-Abauj-Zemplen;4196;1495;48.2122;21.1498
07834;Derekegyhaz;kozseg;Szentesi;Csongrad;5378;1527;46.5821;20.356
07843;Jankmajtis;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;2503;1707;47.94;22.6492
07852;Tiszaszolos;kozseg;Tiszafuredi;Jasz-Nagykun-Szolnok;4779;1586;47.5563;20.7197
07861;Dunapataj;nagykozseg;Kalocsai;Bacs-Kiskun;9047;3024;46.6443;18.999
07870;Szigetcsep;kozseg;Rackevei;Pest;1820;2354;47.2671;18.9673
07889;Szolosardo;kozseg;Edelenyi;Borsod-Abauj-Zemplen;1066;96;48.4438;20.6267
07898;Halimba;kozseg;Ajkai;Veszprem;1262;1172;47.0333;17.5356
07904;Nyircsaholy;kozseg;Mateszalkai;Szabolcs-Szatmar-Bereg;3434;2165;47.9026;22.3352
07913;Nemesded;kozseg;Marcali;Somogy;2661;727;46.4297;17.2439
07922;Szentgal;kozseg;Veszpremi;Veszprem;9502;2633;47.1126;17.7351
07931;Kisapati;kozseg;Tapolcai;Veszprem;689;325;46.8426;17.4672
07940;Viszak;kozseg;Kormendi;Vas;1013;246;46.8824;16.4973
07959;Szilaspogony;kozseg;Salgotarjani;Nograd;1440;286;48.1183;20.0224
07968;Muraratka;kozseg;Letenyei;Zala;1204;218;46.4567;16.6733
07977;Ispank;kozseg;Kormendi;Vas;692;99;46.8633;16.442
07986;Bucsuta;kozseg;Letenyei;Zala;1618;210;46.5645;16.8341
07995;Lovopetri;kozseg;Kisvardai;Szabolcs-Szatmar-Bereg;926;485;48.181;22.1983
08004;Het;kozseg;Putnoki;Borsod-Abauj-Zemplen;371;412;48.2826;20.3872
08013;Felsojanosfa;kozseg;Kormendi;Vas;306;181;46.8429;16.5533
08022;Bukkszentkereszt;kozseg;Miskolci;Borsod-Abauj-Zemplen;2697;1127;48.0681;20.6301
08040;Csoma;kozseg;Kaposvari;Somogy;843;398;46.3727;18.0509
08059;Nemesszentandras;kozseg;Zalaegerszegi;Zala;546;249;46.7752;16.944
08068;Gellenhaza;kozseg;Zalaegerszegi;Zala;523;1524;46.7602;16.7837
08077;Szendro;varos;Edelenyi;Borsod-Abauj-Zemplen;5356;4175;48.403;20.7325
08086;Inancs;kozseg;Encsi;Borsod-Abauj-Zemplen;1094;1181;48.2839;21.0676
08095;Imrehegy;kozseg;Kiskorosi;Bacs-Kiskun;7031;672;46.4865;19.3024
08101;Sarhida;kozseg;Zalaegerszegi;Zala;509;764;46.7577;16.8425
08110;Koros;kozseg;Sellyei;Baranya;1512;201;45.8668;18.0819
08129;Sajooros;kozseg;Tiszaujvarosi;Borsod-Abauj-Zemplen;844;1415;47.9512;21.0222
08138;Varad;kozseg;Szigetvari;Baranya;793;120;45.9744;17.7458
08147;Szaszfa;kozseg;Szikszoi;Borsod-Abauj-Zemplen;1213;103;48.4721;20.9423
08156;Dregelypalank;kozseg;Balassagyarmati;Nograd;2218;1452;48.0521;19.0441
08165;Tard;kozseg;Mezokovesdi;Borsod-Abauj-Zemplen;4047;1106;47.873;20.6041
08174;Felsoberecki;kozseg;Satoraljaujhelyi;Borsod-Abauj-Zemplen;353;264;48.3598;21.6949
08183;Vese;kozseg;Marcali;Somogy;4292;725;46.4119;17.2912
08192;Bordany;nagykozseg;Morahalmi;Csongrad;3648;3292;46.3217;19.9217
08217;Alsotelekes;kozseg;Kazincbarcikai;Borsod-Abauj-Zemplen;644;131;48.4105;20.6547
08226;Hegyhatszentpeter;kozseg;Vasvari;Vas;684;148;46.9801;16.8129
08244;Nagyszenas;nagykozseg;Oroshazi;Bekes;9556;4634;46.6715;20.6727
08253;Klarafalva;kozseg;Szegedi;Csongrad;910;457;46.2209;20.325
08262;Nagygyimot;kozseg;Papai;Veszprem;2344;557;47.3392;17.5498
08271;Cak;kozseg;Koszegi;Vas;648;255;47.3539;16.5136
08280;Telki;kozseg;Budakeszi;Pest;1047;4165;47.5512;18.8207
08299;Bakonya;kozseg;Pecsi;Baranya;1507;336;46.0853;18.0805
08305;Bocsa;kozseg;Kiskorosi;Bacs-Kiskun;9704;1892;46.6139;19.482
08314;Hodmezovasarhely;megyei_jogu_varos;Hodmezovasarhelyi;Csongrad;48798;43311;46.4171;20.3196
08323;Gyongyospata;varos;Gyongyosi;Heves;6075;2385;47.8147;19.7903
08332;Taborfalva;nagykozseg;Dabasi;Pest;4205;3259;47.1043;19.4829
08341;Okorvolgy;kozseg;Szentlorinci;Baranya;311;68;46.1521;18.0589
08350;Harkakotony;kozseg;Kiskunhalasi;Bacs-Kiskun;5270;833;46.4634;19.6075
08369;Vockond;kozseg;Zalaegerszegi;Zala;279;100;46.8889;16.9533
08378;Jaszszentlaszlo;kozseg;Kiskunmajsai;Bacs-Kiskun;6034;2451;46.5679;19.7603
08387;Nogradsap;kozseg;Retsagi;Nograd;1547;889;47.8393;19.3554
08396;Boldva;kozseg;Edelenyi;Borsod-Abauj-Zemplen;2834;2304;48.2172;20.7884
08402;Regec;kozseg;Gonci;Borsod-Abauj-Zemplen;2721;68;48.3931;21.3452
